0	5.29373689615354	-2.87282124607317	1	Q20241206002636	
1	55.7172575550394	-2.89030978788717	0.995	Q20241206002636	
2	106.140778213925	-2.90779832970116	0.99	Q20241206002636	
3	156.564298872811	-2.92528687151516	0.985	Q20241206002636	
4	206.987819531697	-2.94277541332915	0.98	Q20241206002636	
5	257.411340190583	-2.96026395514315	0.975	Q20241206002636	
6	307.834860849469	-2.97775249695714	0.97	Q20241206002636	
7	358.258381508355	-2.99524103877114	0.965	Q20241206002636	
8	408.68190216724	-3.01272958058513	0.96	Q20241206002636	
9	459.105422826126	-3.03021812239913	0.955	Q20241206002636	
10	509.528943485012	-3.04770666421312	0.95	Q20241206002636	
11	559.952464143898	-3.06519520602712	0.945	Q20241206002636	
12	610.375984802784	-3.08268374784111	0.94	Q20241206002636	
13	660.79950546167	-3.10017228965511	0.935	Q20241206002636	
14	711.223026120556	-3.1176608314691	0.93	Q20241206002636	
15	761.646546779442	-3.1351493732831	0.925	Q20241206002636	
16	812.070067438327	-3.15263791509709	0.92	Q20241206002636	
17	862.493588097213	-3.17012645691108	0.915	Q20241206002636	
18	912.917108756099	-3.18761499872508	0.91	Q20241206002636	
19	963.340629414985	-3.20510354053907	0.905	Q20241206002636	
20	1013.76415007387	-3.22259208235307	0.9	Q20241206002636	
21	1064.18767073276	-3.24008062416706	0.895	Q20241206002636	
22	1114.61119139164	-3.25756916598106	0.89	Q20241206002636	
23	1165.03471205053	-3.27505770779505	0.885	Q20241206002636	
24	1215.45823270941	-3.29254624960905	0.88	Q20241206002636	
25	1265.8817533683	-3.31003479142304	0.875	Q20241206002636	
26	1316.30527402719	-3.32752333323704	0.87	Q20241206002636	
27	1366.72879468607	-3.34501187505103	0.865	Q20241206002636	
28	1417.15231534496	-3.36250041686503	0.86	Q20241206002636	
29	1467.57583600384	-3.37998895867902	0.855	Q20241206002636	
30	1517.99935666273	-3.39747750049302	0.85	Q20241206002636	
31	1568.42287732161	-3.41496604230701	0.845	Q20241206002636	
32	1618.8463979805	-3.43245458412101	0.84	Q20241206002636	
33	1669.26991863939	-3.449943125935	0.835	Q20241206002636	
34	1719.69343929827	-3.467431667749	0.83	Q20241206002636	
35	1770.11695995716	-3.48492020956299	0.825	Q20241206002636	
36	1820.54048061604	-3.50240875137698	0.82	Q20241206002636	
37	1870.96400127493	-3.51989729319098	0.815	Q20241206002636	
38	1921.38752193381	-3.53738583500497	0.81	Q20241206002636	
39	1971.8110425927	-3.55487437681897	0.805	Q20241206002636	
40	2022.23456325159	-3.57236291863296	0.8	Q20241206002636	
41	2072.65808391047	-3.58985146044696	0.795	Q20241206002636	
42	2123.08160456936	-3.60734000226095	0.79	Q20241206002636	
43	2173.50512522824	-3.62482854407495	0.785	Q20241206002636	
44	2223.92864588713	-3.64231708588894	0.78	Q20241206002636	
