;pt1	pt2	distance	type
107	108	50.423523939587469	Q20241206002636
108	107	50.423523939587469	Q20241206002636
108	109	50.423523939587469	Q20241206002636
109	108	50.423523939587469	Q20241206002636
109	110	50.423523939587469	Q20241206002636
110	109	50.423523939587469	Q20241206002636
110	111	50.423523939587469	Q20241206002636
111	110	50.423523939587469	Q20241206002636
111	112	50.423523939587469	Q20241206002636
112	111	50.423523939587469	Q20241206002636
112	113	50.423523939587469	Q20241206002636
113	112	50.423523939587469	Q20241206002636
113	114	50.423523939587469	Q20241206002636
114	113	50.423523939587469	Q20241206002636
114	115	50.423523939587469	Q20241206002636
115	114	50.423523939587469	Q20241206002636
115	116	50.423523939587469	Q20241206002636
116	115	50.423523939587469	Q20241206002636
116	117	50.423523939587469	Q20241206002636
117	116	50.423523939587469	Q20241206002636
117	118	50.423523939587469	Q20241206002636
118	117	50.423523939587469	Q20241206002636
118	119	50.423523939587469	Q20241206002636
119	118	50.423523939587469	Q20241206002636
119	120	50.423523939587469	Q20241206002636
120	119	50.423523939587469	Q20241206002636
120	121	50.423523939587469	Q20241206002636
121	120	50.423523939587469	Q20241206002636
121	122	50.423523939587469	Q20241206002636
122	121	50.423523939587469	Q20241206002636
122	123	50.423523939587469	Q20241206002636
123	122	50.423523939587469	Q20241206002636
123	124	50.423523939587469	Q20241206002636
124	123	50.423523939587469	Q20241206002636
124	125	50.423523939587469	Q20241206002636
125	124	50.423523939587469	Q20241206002636
125	126	50.423523939587469	Q20241206002636
126	125	50.423523939587469	Q20241206002636
126	127	50.423523939587469	Q20241206002636
127	126	50.423523939587469	Q20241206002636
127	128	50.423523939587469	Q20241206002636
128	127	50.423523939587469	Q20241206002636
128	129	50.423523939587469	Q20241206002636
129	128	50.423523939587469	Q20241206002636
129	130	50.423523939587469	Q20241206002636
130	129	50.423523939587469	Q20241206002636
130	131	50.423523939587469	Q20241206002636
131	130	50.423523939587469	Q20241206002636
131	132	50.423523939587469	Q20241206002636
132	131	50.423523939587469	Q20241206002636
132	133	50.423523939587469	Q20241206002636
133	132	50.423523939587469	Q20241206002636
133	134	50.423523939587469	Q20241206002636
134	133	50.423523939587469	Q20241206002636
134	135	50.423523939587469	Q20241206002636
135	134	50.423523939587469	Q20241206002636
135	136	50.423523939587469	Q20241206002636
136	135	50.423523939587469	Q20241206002636
136	137	50.423523939587469	Q20241206002636
137	136	50.423523939587469	Q20241206002636
137	138	50.423523939587469	Q20241206002636
138	137	50.423523939587469	Q20241206002636
138	139	50.423523939587469	Q20241206002636
139	138	50.423523939587469	Q20241206002636
139	140	50.423523939587469	Q20241206002636
140	139	50.423523939587469	Q20241206002636
140	141	50.423523939587469	Q20241206002636
141	140	50.423523939587469	Q20241206002636
141	142	50.423523939587469	Q20241206002636
142	141	50.423523939587469	Q20241206002636
142	143	50.423523939587469	Q20241206002636
143	142	50.423523939587469	Q20241206002636
143	144	50.423523939587469	Q20241206002636
144	143	50.423523939587469	Q20241206002636
144	145	50.423523939587469	Q20241206002636
145	144	50.423523939587469	Q20241206002636
145	146	50.423523939587469	Q20241206002636
146	145	50.423523939587469	Q20241206002636
146	147	50.423523939587469	Q20241206002636
147	146	50.423523939587469	Q20241206002636
147	148	50.423523939587469	Q20241206002636
148	147	50.423523939587469	Q20241206002636
148	149	50.423523939587469	Q20241206002636
149	148	50.423523939587469	Q20241206002636
149	150	50.423523939587469	Q20241206002636
150	149	50.423523939587469	Q20241206002636
150	151	50.423523939587469	Q20241206002636
151	150	50.423523939587469	Q20241206002636
151	152	50.423523939587469	Q20241206002636
152	151	50.423523939587469	Q20241206002636
152	153	50.423523939587469	Q20241206002636
153	152	50.423523939587469	Q20241206002636
153	154	50.423523939587469	Q20241206002636
154	153	50.423523939587469	Q20241206002636
154	155	50.423523939587469	Q20241206002636
155	154	50.423523939587469	Q20241206002636
155	156	50.423523939587469	Q20241206002636
156	155	50.423523939587469	Q20241206002636
156	157	50.423523939587469	Q20241206002636
157	156	50.423523939587469	Q20241206002636
157	158	50.423523939587469	Q20241206002636
158	157	50.423523939587469	Q20241206002636
158	159	50.423523939587469	Q20241206002636
159	158	50.423523939587469	Q20241206002636
159	160	50.423523939587469	Q20241206002636
160	159	50.423523939587469	Q20241206002636
160	161	50.423523939587469	Q20241206002636
161	160	50.423523939587469	Q20241206002636
161	162	50.423523939587469	Q20241206002636
162	161	50.423523939587469	Q20241206002636
162	163	50.423523939588385	Q20241206002636
163	162	50.423523939588385	Q20241206002636
163	164	50.423523939587469	Q20241206002636
164	163	50.423523939587469	Q20241206002636
164	165	50.423523939587469	Q20241206002636
165	164	50.423523939587469	Q20241206002636
165	166	50.423523939587469	Q20241206002636
166	165	50.423523939587469	Q20241206002636
