0	396536.770531994	3511281.62337012	61.106	Q20220720101510	 
1	396612.193974609	3511346.85445078	61.1011967863617	Q20220720101510	 
2	396678.094869127	3511403.84981477	61.097	Q20220720101510	 
3	396690.636058946	3511404.95639026	61.0965493375514	Q20220720101510	 
4	396789.968685135	3511413.72103309	61.0929798608753	Q20220720101510	 
5	396872.893279771	3511421.03790855	61.09	Q20220720101510	 
6	396888.500163997	3511415.77058551	61.0882634395503	Q20220720101510	 
7	396982.982722232	3511383.88272448	61.0777504715903	Q20220720101510	 
8	397025.676346943	3511369.47362721	61.073	Q20220720101510	 
9	397073.442636527	3511342.90329732	61.0724941389048	Q20220720101510	 
10	397160.586374197	3511294.4289888	61.0715712573714	Q20220720101510	 
11	397247.730111867	3511245.95468028	61.070648375838	Q20220720101510	 
12	397334.873849538	3511197.48037176	61.0697254943046	Q20220720101510	 
13	397422.017587208	3511149.00606324	61.0688026127711	Q20220720101510	 
14	397509.161324878	3511100.53175472	61.0678797312377	Q20220720101510	 
15	397596.305062548	3511052.0574462	61.0669568497043	Q20220720101510	 
16	397683.448800219	3511003.58313768	61.0660339681709	Q20220720101510	 
17	397770.592537889	3510955.10882916	61.0651110866375	Q20220720101510	 
18	397857.736275559	3510906.63452064	61.0641882051041	Q20220720101510	 
19	397944.880013229	3510858.16021212	61.0632653235706	Q20220720101510	 
20	398032.0237509	3510809.6859036	61.0623424420372	Q20220720101510	 
21	398119.16748857	3510761.21159508	61.0614195605038	Q20220720101510	 
22	398206.31122624	3510712.73728656	61.0604966789704	Q20220720101510	 
23	398253.210487235	3510686.64924733	61.06	Q20220720101510	 
24	398299.078667977	3510682.54164892	61.0357809349206	Q20220720101510	 
25	398398.399743569	3510673.64722396	60.9833379656429	Q20220720101510	 
26	398433.129784543	3510670.53707093	60.965	Q20220720101510	 
27	398497.057258901	3510681.43379987	60.9587780034349	Q20220720101510	 
28	398595.357983618	3510698.18960576	60.9492104931012	Q20220720101510	 
29	398669.441697426	3510710.81751193	60.942	Q20220720101510	 
30	398689.612216672	3510724.84082577	60.9407838874871	Q20220720101510	 
31	398771.487583836	3510781.76370192	60.9358474920828	Q20220720101510	 
32	398853.362951	3510838.68657808	60.9309110966785	Q20220720101510	 
33	398935.238318164	3510895.60945423	60.9259747012742	Q20220720101510	 
34	398951.404775298	3510906.84899146	60.925	Q20220720101510	 
35	398980.942802726	3510981.22730308	60.9200054303528	Q20220720101510	 
36	399017.748113299	3511073.90501711	60.9137820395904	Q20220720101510	 
37	399054.553423871	3511166.58273114	60.9075586488281	Q20220720101510	 
38	399063.77131752	3511189.79387372	60.906	Q20220720101510	 
39	399060.72307895	3511264.47572145	60.9039648142292	Q20220720101510	 
40	399056.656320269	3511364.11131282	60.9012496037193	Q20220720101510	 
41	399054.784702302	3511409.9659547	60.9	Q20220720101510	 
42	399029.56307125	3511457.51675343	60.8935490711026	Q20220720101510	 
43	398982.837006562	3511545.61025113	60.8815979597592	Q20220720101510	 
44	398964.860053711	3511579.50252658	60.877	Q20220720101510	 
45	398926.256376071	3511627.18942261	60.8765663695569	Q20220720101510	 
46	398875.835682253	3511689.47380925	60.876	Q20220720101510	 
47	398859.993088721	3511700.98616503	60.8729059848499	Q20220720101510	 
48	398779.324021123	3511759.60604977	60.8571515367674	Q20220720101510	 
49	398752.946094994	3511778.77412789	60.852	Q20220720101510	 
50	398707.023610541	3511827.71387268	60.8506464835515	Q20220720101510	 
51	398638.789200609	3511900.43151084	60.8486353468001	Q20220720101510	 
52	398570.554790678	3511973.149149	60.8466242100487	Q20220720101510	 
53	398502.320380746	3512045.86678716	60.8446130732973	Q20220720101510	 
54	398434.085970814	3512118.58442533	60.842601936546	Q20220720101510	 
55	398365.851560883	3512191.30206349	60.8405907997946	Q20220720101510	 
56	398297.617150951	3512264.01970165	60.8385796630432	Q20220720101510	 
57	398229.38274102	3512336.73733981	60.8365685262918	Q20220720101510	 
58	398161.148331088	3512409.45497797	60.8345573895405	Q20220720101510	 
59	398092.913921157	3512482.17261613	60.8325462527891	Q20220720101510	 
60	398074.380503818	3512501.92374078	60.832	Q20220720101510	 
61	398051.016289316	3512570.69694554	60.8291827450549	Q20220720101510	 
62	398018.93959815	3512665.11556379	60.8253149404342	Q20220720101510	 
63	397986.862906983	3512759.53418203	60.8214471358135	Q20220720101510	 
64	397954.786215816	3512853.95280028	60.8175793311928	Q20220720101510	 
65	397941.688419033	3512892.50652354	60.816	Q20220720101510	 
66	397950.266423108	3512950.88034276	60.8138443855439	Q20220720101510	 
67	397964.764316505	3513049.5393549	60.8102011291039	Q20220720101510	 
68	397979.262209902	3513148.19836704	60.806557872664	Q20220720101510	 
69	397989.440951315	3513217.46529742	60.804	Q20220720101510	 
70	398003.363021311	3513243.70887704	60.7976439428928	Q20220720101510	 
71	398050.094575898	3513331.79946084	60.7763088663028	Q20220720101510	 
72	398096.826130484	3513419.89004463	60.7549737897127	Q20220720101510	 
73	398143.557685071	3513507.98062843	60.7336387131226	Q20220720101510	 
74	398190.289239658	3513596.07121222	60.7123036365326	Q20220720101510	 
75	398237.020794244	3513684.16179602	60.6909685599425	Q20220720101510	 
76	398283.752348831	3513772.25237981	60.6696334833524	Q20220720101510	 
77	398330.483903417	3513860.3429636	60.6482984067623	Q20220720101510	 
78	398377.215458004	3513948.4335474	60.6269633301722	Q20220720101510	 
79	398423.94701259	3514036.52413119	60.6056282535821	Q20220720101510	 
80	398442.846016846	3514072.14940265	60.597	Q20220720101510	 
81	398489.577572482	3514160.23998843	60.5941141207188	Q20220720101510	 
82	398536.309128119	3514248.3305742	60.5912282414377	Q20220720101510	 
83	398583.040683755	3514336.42115997	60.5883423621565	Q20220720101510	 
84	398629.772239392	3514424.51174575	60.5854564828754	Q20220720101510	 
85	398676.503795028	3514512.60233152	60.5825706035942	Q20220720101510	 
86	398723.235350665	3514600.69291729	60.5796847243131	Q20220720101510	 
87	398769.966906301	3514688.78350307	60.5767988450319	Q20220720101510	 
88	398816.698461938	3514776.87408884	60.5739129657508	Q20220720101510	 
89	398863.430017574	3514864.96467461	60.5710270864696	Q20220720101510	 
90	398910.161573211	3514953.05526039	60.5681412071885	Q20220720101510	 
91	398956.893128847	3515041.14584616	60.5652553279073	Q20220720101510	 
92	399003.624684484	3515129.23643193	60.5623694486262	Q20220720101510	 
93	399050.35624012	3515217.32701771	60.559483569345	Q20220720101510	 
94	399097.087795757	3515305.41760348	60.5565976900638	Q20220720101510	 
95	399143.819351393	3515393.50818926	60.5537118107827	Q20220720101510	 
96	399190.55090703	3515481.59877503	60.5508259315015	Q20220720101510	 
97	399237.282462666	3515569.6893608	60.5479400522204	Q20220720101510	 
98	399268.69807276	3515628.90886373	60.546	Q20220720101510	 
99	399263.734920107	3515661.21187796	60.545132739071	Q20220720101510	 
100	399248.591496955	3515759.77387028	60.5424865784248	Q20220720101510	 
101	399233.448073802	3515858.33586261	60.5398404177787	Q20220720101510	 
102	399218.30465065	3515956.89785493	60.5371942571325	Q20220720101510	 
103	399203.161227498	3516055.45984725	60.5345480964863	Q20220720101510	 
104	399188.017804346	3516154.02183958	60.5319019358401	Q20220720101510	 
105	399172.874381193	3516252.5838319	60.5292557751939	Q20220720101510	 
106	399157.730958041	3516351.14582422	60.5266096145478	Q20220720101510	 
107	399142.587534889	3516449.70781655	60.5239634539016	Q20220720101510	 
108	399127.444111736	3516548.26980887	60.5213172932554	Q20220720101510	 
109	399119.905518336	3516597.33525314	60.52	Q20220720101510	 
110	399119.908400149	3516647.41260831	60.505974322978	Q20220720101510	 
111	399119.914138674	3516747.13115619	60.4780451294182	Q20220720101510	 
112	399119.919877199	3516846.84970406	60.4501159358585	Q20220720101510	 
113	399119.925615724	3516946.56825193	60.4221867422988	Q20220720101510	 
114	399119.926681428	3516965.08702545	60.417	Q20220720101510	 
115	399122.386654824	3517046.24953153	60.4114793499309	Q20220720101510	 
116	399125.407660446	3517145.92231158	60.404699636408	Q20220720101510	 
117	399128.428666069	3517245.59509162	60.3979199228852	Q20220720101510	 
118	399131.449671692	3517345.26787166	60.3911402093624	Q20220720101510	 
119	399134.470677314	3517444.94065171	60.3843604958395	Q20220720101510	 
120	399137.491682937	3517544.61343175	60.3775807823167	Q20220720101510	 
121	399140.512688559	3517644.28621179	60.3708010687939	Q20220720101510	 
122	399143.533694182	3517743.95899183	60.364021355271	Q20220720101510	 
123	399146.554699804	3517843.63177188	60.3572416417482	Q20220720101510	 
124	399149.575705427	3517943.30455192	60.3504619282254	Q20220720101510	 
125	399152.59671105	3518042.97733196	60.3436822147025	Q20220720101510	 
126	399155.617716672	3518142.65011201	60.3369025011797	Q20220720101510	 
127	399157.356651211	3518200.02320608	60.333	Q20220720101510	 
128	399168.491545172	3518240.85115307	60.3276241344773	Q20220720101510	 
129	399194.729230183	3518337.05600392	60.3149567245556	Q20220720101510	 
130	399207.067242733	3518382.295386	60.309	Q20220720101510	 
131	399251.35960772	3518411.08542498	60.3114057123805	Q20220720101510	 
132	399334.967989441	3518465.43087638	60.3159468498671	Q20220720101510	 
133	399372.769214474	3518490.00167414	60.318	Q20220720101510	 
134	399425.863841143	3518502.87745454	60.2954746006408	Q20220720101510	 
135	399522.773497514	3518526.37865482	60.254360671634	Q20220720101510	 
136	399619.683153884	3518549.87985509	60.2132467426273	Q20220720101510	 
137	399648.549955193	3518556.88023569	60.201	Q20220720101510	 
138	399715.115357862	3518535.17412728	60.1952323716482	Q20220720101510	 
139	399809.920760911	3518504.25932358	60.1870178591745	Q20220720101510	 
140	399856.29171228	3518489.13836199	60.183	Q20220720101510	 
141	399899.54647284	3518462.22429018	60.1811908509214	Q20220720101510	 
142	399984.213169094	3518409.54279309	60.1776496297117	Q20220720101510	 
143	400068.879865348	3518356.86129601	60.174108408502	Q20220720101510	 
144	400153.546561603	3518304.17979892	60.1705671872922	Q20220720101510	 
