;pt1	pt2	distance	type 
67	66	99.718551947099485	Q20220720101510 
67	68	99.718551947099485	Q20220720101510 
68	67	99.718551947099485	Q20220720101510 
68	69	70.010816512319963	Q20220720101510 
69	68	70.010816512319963	Q20220720101510 
69	70	29.707735434965098	Q20220720101510 
70	69	29.707735434965098	Q20220720101510 
70	71	99.718551947366862	Q20220720101510 
71	70	99.718551947366862	Q20220720101510 
71	72	99.718551947366862	Q20220720101510 
72	71	99.718551947366862	Q20220720101510 
72	73	99.718551947366862	Q20220720101510 
73	72	99.718551947366862	Q20220720101510 
73	74	99.718551947366862	Q20220720101510 
74	73	99.718551947366862	Q20220720101510 
74	75	99.718551947366862	Q20220720101510 
75	74	99.718551947366862	Q20220720101510 
75	76	99.718551947366862	Q20220720101510 
76	75	99.718551947366862	Q20220720101510 
76	77	99.718551947366862	Q20220720101510 
77	76	99.718551947366862	Q20220720101510 
77	78	99.718551947366862	Q20220720101510 
78	77	99.718551947366862	Q20220720101510 
78	79	99.718551947394147	Q20220720101510 
79	78	99.718551947394147	Q20220720101510 
79	80	40.327811780278566	Q20220720101510 
80	79	40.327811780278566	Q20220720101510 
80	81	99.718551947131232	Q20220720101510 
81	80	99.718551947131232	Q20220720101510 
81	82	99.718551947131232	Q20220720101510 
82	81	99.718551947131232	Q20220720101510 
82	83	99.718551947131232	Q20220720101510 
83	82	99.718551947131232	Q20220720101510 
83	84	99.718551947131232	Q20220720101510 
84	83	99.718551947131232	Q20220720101510 
84	85	99.718551947103961	Q20220720101510 
85	84	99.718551947103961	Q20220720101510 
85	86	99.718551947103961	Q20220720101510 
86	85	99.718551947103961	Q20220720101510 
86	87	99.718551947103961	Q20220720101510 
87	86	99.718551947103961	Q20220720101510 
87	88	99.718551947103961	Q20220720101510 
88	87	99.718551947103961	Q20220720101510 
88	89	99.718551947103961	Q20220720101510 
89	88	99.718551947103961	Q20220720101510 
89	90	99.718551947103961	Q20220720101510 
90	89	99.718551947103961	Q20220720101510 
90	91	99.718551947488038	Q20220720101510 
91	90	99.718551947488038	Q20220720101510 
91	92	99.718551947103961	Q20220720101510 
92	91	99.718551947103961	Q20220720101510 
92	93	99.718551947488038	Q20220720101510 
93	92	99.718551947488038	Q20220720101510 
93	94	99.718551947103961	Q20220720101510 
94	93	99.718551947103961	Q20220720101510 
94	95	99.718551947488038	Q20220720101510 
95	94	99.718551947488038	Q20220720101510 
95	96	99.718551947103961	Q20220720101510 
96	95	99.718551947103961	Q20220720101510 
96	97	99.718551947488038	Q20220720101510 
97	96	99.718551947488038	Q20220720101510 
97	98	67.036483259001542	Q20220720101510 
98	97	67.036483259001542	Q20220720101510 
98	99	32.682068688222493	Q20220720101510 
99	98	32.682068688222493	Q20220720101510 
99	100	99.718551947252848	Q20220720101510 
100	99	99.718551947252848	Q20220720101510 
100	101	99.718551947252848	Q20220720101510 
101	100	99.718551947252848	Q20220720101510 
101	102	99.718551947244009	Q20220720101510 
102	101	99.718551947244009	Q20220720101510 
102	103	99.718551947244009	Q20220720101510 
103	102	99.718551947244009	Q20220720101510 
103	104	99.718551947252848	Q20220720101510 
104	103	99.718551947252848	Q20220720101510 
104	105	99.718551947244009	Q20220720101510 
105	104	99.718551947244009	Q20220720101510 
105	106	99.718551947244009	Q20220720101510 
106	105	99.718551947244009	Q20220720101510 
106	107	99.718551947252848	Q20220720101510 
107	106	99.718551947252848	Q20220720101510 
107	108	99.718551947244009	Q20220720101510 
108	107	99.718551947244009	Q20220720101510 
108	109	49.641194728926521	Q20220720101510 
109	108	49.641194728926521	Q20220720101510 
109	110	50.077357218165638	Q20220720101510 
110	109	50.077357218165638	Q20220720101510 
110	111	99.718551947196119	Q20220720101510 
111	110	99.718551947196119	Q20220720101510 
111	112	99.718551947196119	Q20220720101510 
112	111	99.718551947196119	Q20220720101510 
112	113	99.718551947196119	Q20220720101510 
113	112	99.718551947196119	Q20220720101510 
113	114	18.518774280175439	Q20220720101510 
114	113	18.518774280175439	Q20220720101510 
114	115	81.199777667114290	Q20220720101510 
115	114	81.199777667114290	Q20220720101510 
115	116	99.718551947129697	Q20220720101510 
116	115	99.718551947129697	Q20220720101510 
116	117	99.718551947129697	Q20220720101510 
117	116	99.718551947129697	Q20220720101510 
117	118	99.718551947129697	Q20220720101510 
118	117	99.718551947129697	Q20220720101510 
118	119	99.718551947129697	Q20220720101510 
119	118	99.718551947129697	Q20220720101510 
119	120	99.718551947129697	Q20220720101510 
120	119	99.718551947129697	Q20220720101510 
120	121	99.718551947129697	Q20220720101510 
121	120	99.718551947129697	Q20220720101510 
121	122	99.718551947129697	Q20220720101510 
122	121	99.718551947129697	Q20220720101510 
122	123	99.718551947129697	Q20220720101510 
123	122	99.718551947129697	Q20220720101510 
123	124	99.718551947129697	Q20220720101510 
124	123	99.718551947129697	Q20220720101510 
124	125	99.718551947129697	Q20220720101510 
125	124	99.718551947129697	Q20220720101510 
125	126	99.718551947129697	Q20220720101510 
126	125	99.718551947129697	Q20220720101510 
126	127	57.399441039476386	Q20220720101510 
127	126	57.399441039476386	Q20220720101510 
127	128	42.319110907828644	Q20220720101510 
128	127	42.319110907828644	Q20220720101510 
128	129	99.718551947341467	Q20220720101510 
129	128	99.718551947341467	Q20220720101510 
129	130	46.891665360604016	Q20220720101510 
130	129	46.891665360604016	Q20220720101510 
130	131	52.826886586684772	Q20220720101510 
131	130	52.826886586684772	Q20220720101510 
131	132	99.718551947261574	Q20220720101510 
132	131	99.718551947261574	Q20220720101510 
132	133	45.084994406035491	Q20220720101510 
133	132	45.084994406035491	Q20220720101510 
133	134	54.633557541206372	Q20220720101510 
134	133	54.633557541206372	Q20220720101510 
134	135	99.718551947247846	Q20220720101510 
135	134	99.718551947247846	Q20220720101510 
135	136	99.718551947357597	Q20220720101510 
136	135	99.718551947357597	Q20220720101510 
136	137	29.703496366376960	Q20220720101510 
137	136	29.703496366376960	Q20220720101510 
137	138	70.015055580921228	Q20220720101510 
138	137	70.015055580921228	Q20220720101510 
138	139	99.718551947318034	Q20220720101510 
139	138	99.718551947318034	Q20220720101510 
139	140	48.774056901920140	Q20220720101510 
140	139	48.774056901920140	Q20220720101510 
140	141	50.944495045409113	Q20220720101510 
141	140	50.944495045409113	Q20220720101510 
141	142	99.718551947406553	Q20220720101510 
142	141	99.718551947406553	Q20220720101510 
142	143	99.718551947406553	Q20220720101510 
143	142	99.718551947406553	Q20220720101510 
143	144	99.718551947160535	Q20220720101510 
144	143	99.718551947160535	Q20220720101510 
144	145	99.718551947357142	Q20220720101510 
145	144	99.718551947357142	Q20220720101510 
145	146	28.890556685711413	Q20220720101510 
146	145	28.890556685711413	Q20220720101510 
146	147	70.827995261562336	Q20220720101510 
147	146	70.827995261562336	Q20220720101510 
147	148	99.718551947295580	Q20220720101510 
148	147	99.718551947295580	Q20220720101510 
148	149	99.718551947295580	Q20220720101510 
149	148	99.718551947295580	Q20220720101510 
149	150	99.718551947295580	Q20220720101510 
150	149	99.718551947295580	Q20220720101510 
150	151	99.718551947324400	Q20220720101510 
151	150	99.718551947324400	Q20220720101510 
151	152	99.718551947295580	Q20220720101510 
152	151	99.718551947295580	Q20220720101510 
152	153	14.278594340380494	Q20220720101510 
153	152	14.278594340380494	Q20220720101510 
153	154	85.439957606946408	Q20220720101510 
154	153	85.439957606946408	Q20220720101510 
154	155	99.718551947355763	Q20220720101510 
155	154	99.718551947355763	Q20220720101510 
155	156	99.718551947355763	Q20220720101510 
156	155	99.718551947355763	Q20220720101510 
156	157	99.718551947407050	Q20220720101510 
157	156	99.718551947407050	Q20220720101510 
157	158	99.718551947237970	Q20220720101510 
158	157	99.718551947237970	Q20220720101510 
158	159	2.662778704370433	Q20220720101510 
159	158	2.662778704370433	Q20220720101510 
159	160	97.055773242912252	Q20220720101510 
160	159	97.055773242912252	Q20220720101510 
160	161	99.718551947273497	Q20220720101510 
161	160	99.718551947273497	Q20220720101510 
161	162	99.718551947273497	Q20220720101510 
162	161	99.718551947273497	Q20220720101510 
162	163	99.718551947273497	Q20220720101510 
163	162	99.718551947273497	Q20220720101510 
163	164	99.718551947273497	Q20220720101510 
164	163	99.718551947273497	Q20220720101510 
164	165	99.718551947273497	Q20220720101510 
165	164	99.718551947273497	Q20220720101510 
165	166	99.718551947273497	Q20220720101510 
166	165	99.718551947273497	Q20220720101510 
166	167	99.718551947273497	Q20220720101510 
167	166	99.718551947273497	Q20220720101510 
167	168	99.718551947273497	Q20220720101510 
168	167	99.718551947273497	Q20220720101510 
168	169	99.718551947273497	Q20220720101510 
169	168	99.718551947273497	Q20220720101510 
169	170	99.718551947273497	Q20220720101510 
170	169	99.718551947273497	Q20220720101510 
170	171	99.718551947297073	Q20220720101510 
171	170	99.718551947297073	Q20220720101510 
171	172	99.718551947273497	Q20220720101510 
172	171	99.718551947273497	Q20220720101510 
172	173	44.809980968853608	Q20220720101510 
173	172	44.809980968853608	Q20220720101510 
173	174	54.908570978449674	Q20220720101510 
174	173	54.908570978449674	Q20220720101510 
174	175	99.718551947415278	Q20220720101510 
175	174	99.718551947415278	Q20220720101510 
175	176	99.718551947415278	Q20220720101510 
176	175	99.718551947415278	Q20220720101510 
176	177	99.718551947208837	Q20220720101510 
177	176	99.718551947208837	Q20220720101510 
177	178	99.718551947415278	Q20220720101510 
178	177	99.718551947415278	Q20220720101510 
178	179	99.718551947208837	Q20220720101510 
179	178	99.718551947208837	Q20220720101510 
179	180	99.718551947363096	Q20220720101510 
180	179	99.718551947363096	Q20220720101510 
180	181	99.718551947208837	Q20220720101510 
181	180	99.718551947208837	Q20220720101510 
181	182	99.718551947363096	Q20220720101510 
182	181	99.718551947363096	Q20220720101510 
182	183	84.485792914281689	Q20220720101510 
183	182	84.485792914281689	Q20220720101510 
183	184	15.232759033039642	Q20220720101510 
184	183	15.232759033039642	Q20220720101510 
184	185	99.718551947336820	Q20220720101510 
185	184	99.718551947336820	Q20220720101510 
185	186	34.012379803923743	Q20220720101510 
186	185	34.012379803923743	Q20220720101510 
186	187	65.706172143362608	Q20220720101510 
187	186	65.706172143362608	Q20220720101510 
187	188	51.500396223614004	Q20220720101510 
188	187	51.500396223614004	Q20220720101510 
188	189	48.218155723808572	Q20220720101510 
189	188	48.218155723808572	Q20220720101510 
189	190	99.718551947355650	Q20220720101510 
190	189	99.718551947355650	Q20220720101510 
190	191	99.718551947401110	Q20220720101510 
191	190	99.718551947401110	Q20220720101510 
191	192	99.718551947401110	Q20220720101510 
192	191	99.718551947401110	Q20220720101510 
192	193	99.718551947401110	Q20220720101510 
193	192	99.718551947401110	Q20220720101510 
193	194	99.718551947446585	Q20220720101510 
194	193	99.718551947446585	Q20220720101510 
194	195	99.718551947201348	Q20220720101510 
195	194	99.718551947201348	Q20220720101510 
195	196	26.311095278707935	Q20220720101510 
196	195	26.311095278707935	Q20220720101510 
196	197	73.407456668574312	Q20220720101510 
197	196	73.407456668574312	Q20220720101510 
197	198	99.718551947252919	Q20220720101510 
198	197	99.718551947252919	Q20220720101510 
198	199	99.718551947336906	Q20220720101510 
199	198	99.718551947336906	Q20220720101510 
199	200	99.718551947252919	Q20220720101510 
200	199	99.718551947252919	Q20220720101510 
200	201	99.718551947336906	Q20220720101510 
201	200	99.718551947336906	Q20220720101510 
201	202	54.035462929586664	Q20220720101510 
202	201	54.035462929586664	Q20220720101510 
202	203	45.683089017665750	Q20220720101510 
203	202	45.683089017665750	Q20220720101510 
203	204	99.718551947231958	Q20220720101510 
204	203	99.718551947231958	Q20220720101510 
204	205	99.718551947365768	Q20220720101510 
205	204	99.718551947365768	Q20220720101510 
205	206	99.718551947287722	Q20220720101510 
206	205	99.718551947287722	Q20220720101510 
206	207	45.096711644695013	Q20220720101510 
207	206	45.096711644695013	Q20220720101510 
207	208	54.621840302611837	Q20220720101510 
208	207	54.621840302611837	Q20220720101510 
208	209	99.718551947292170	Q20220720101510 
209	208	99.718551947292170	Q20220720101510 
209	210	99.718551947350107	Q20220720101510 
210	209	99.718551947350107	Q20220720101510 
210	211	99.718551947305983	Q20220720101510 
211	210	99.718551947305983	Q20220720101510 
211	212	99.718551947292170	Q20220720101510 
212	211	99.718551947292170	Q20220720101510 
212	213	99.718551947305983	Q20220720101510 
213	212	99.718551947305983	Q20220720101510 
213	214	61.657403320125191	Q20220720101510 
214	213	61.657403320125191	Q20220720101510 
214	215	38.061148627151660	Q20220720101510 
215	214	38.061148627151660	Q20220720101510 
215	216	99.718551947350036	Q20220720101510 
216	215	99.718551947350036	Q20220720101510 
216	217	73.702072869133985	Q20220720101510 
217	216	73.702072869133985	Q20220720101510 
217	218	26.016479078129599	Q20220720101510 
218	217	26.016479078129599	Q20220720101510 
218	219	87.500370957315255	Q20220720101510 
219	218	87.500370957315255	Q20220720101510 
219	220	12.218180989933073	Q20220720101510 
220	219	12.218180989933073	Q20220720101510 
220	221	99.718551947335982	Q20220720101510 
221	220	99.718551947335982	Q20220720101510 
221	222	99.718551947335982	Q20220720101510 
222	221	99.718551947335982	Q20220720101510 
222	223	8.445622838780528	Q20220720101510 
223	222	8.445622838780528	Q20220720101510 
223	224	91.272929108528629	Q20220720101510 
224	223	91.272929108528629	Q20220720101510 
224	225	99.718551947268864	Q20220720101510 
225	224	99.718551947268864	Q20220720101510 
225	226	99.718551947268864	Q20220720101510 
226	225	99.718551947268864	Q20220720101510 
226	227	99.718551947268864	Q20220720101510 
227	226	99.718551947268864	Q20220720101510 
227	228	99.718551947268864	Q20220720101510 
228	227	99.718551947268864	Q20220720101510 
228	229	99.718551947268864	Q20220720101510 
229	228	99.718551947268864	Q20220720101510 
229	230	99.718551947314211	Q20220720101510 
230	229	99.718551947314211	Q20220720101510 
230	231	99.718551947268864	Q20220720101510 
231	230	99.718551947268864	Q20220720101510 
231	232	99.718551947314211	Q20220720101510 
232	231	99.718551947314211	Q20220720101510 
232	233	99.718551947268864	Q20220720101510 
233	232	99.718551947268864	Q20220720101510 
233	234	99.718551947314211	Q20220720101510 
234	233	99.718551947314211	Q20220720101510 
234	235	24.418953120862621	Q20220720101510 
235	234	24.418953120862621	Q20220720101510 
235	236	75.299598826410943	Q20220720101510 
236	235	75.299598826410943	Q20220720101510 
236	237	65.453201264386536	Q20220720101510 
237	236	65.453201264386536	Q20220720101510 
237	238	34.265350682903062	Q20220720101510 
238	237	34.265350682903062	Q20220720101510 
238	239	99.718551947476655	Q20220720101510 
239	238	99.718551947476655	Q20220720101510 
239	240	91.520882800233395	Q20220720101510 
240	239	91.520882800233395	Q20220720101510 
240	241	8.197669147074423	Q20220720101510 
241	240	8.197669147074423	Q20220720101510 
241	242	99.718551947356573	Q20220720101510 
242	241	99.718551947356573	Q20220720101510 
242	243	99.718551947217321	Q20220720101510 
243	242	99.718551947217321	Q20220720101510 
243	244	99.718551947356573	Q20220720101510 
244	243	99.718551947356573	Q20220720101510 
244	245	30.219972822328725	Q20220720101510 
245	244	30.219972822328725	Q20220720101510 
245	246	99.718551947341467	Q20220720101510 
245	497	99.718551947311639	Q20220720160019 
246	245	99.718551947341467	Q20220720101510 
246	247	99.718551947341467	Q20220720101510 
247	246	99.718551947341467	Q20220720101510 
247	248	99.718551947341467	Q20220720101510 
248	247	99.718551947341467	Q20220720101510 
248	249	99.718551947341467	Q20220720101510 
249	248	99.718551947341467	Q20220720101510 
249	250	99.718551947341467	Q20220720101510 
250	249	99.718551947341467	Q20220720101510 
250	251	99.718551947341467	Q20220720101510 
251	250	99.718551947341467	Q20220720101510 
251	252	99.718551947341467	Q20220720101510 
252	251	99.718551947341467	Q20220720101510 
252	253	99.718551947372717	Q20220720101510 
253	252	99.718551947372717	Q20220720101510 
253	254	86.826300782189392	Q20220720101510 
254	253	86.826300782189392	Q20220720101510 
254	255	12.892251165269720	Q20220720101510 
255	254	12.892251165269720	Q20220720101510 
255	256	80.746331452239417	Q20220720101510 
256	255	80.746331452239417	Q20220720101510 
256	257	18.972220494910626	Q20220720101510 
257	256	18.972220494910626	Q20220720101510 
257	258	99.718551947443615	Q20220720101510 
258	257	99.718551947443615	Q20220720101510 
258	259	99.718551947476911	Q20220720101510 
259	258	99.718551947476911	Q20220720101510 
259	260	99.718551947128205	Q20220720101510 
260	259	99.718551947128205	Q20220720101510 
260	261	99.718551947443615	Q20220720101510 
261	260	99.718551947443615	Q20220720101510 
261	262	59.425250812377477	Q20220720101510 
262	261	59.425250812377477	Q20220720101510 
262	263	40.293301134964558	Q20220720101510 
263	262	40.293301134964558	Q20220720101510 
263	264	90.260456820125682	Q20220720101510 
264	263	90.260456820125682	Q20220720101510 
264	265	9.458095127070058	Q20220720101510 
265	264	9.458095127070058	Q20220720101510 
265	266	99.718551947224071	Q20220720101510 
266	265	99.718551947224071	Q20220720101510 
266	267	19.073230893682432	Q20220720101510 
267	266	19.073230893682432	Q20220720101510 
267	268	80.645321053675076	Q20220720101510 
268	267	80.645321053675076	Q20220720101510 
268	269	99.718551947262398	Q20220720101510 
269	268	99.718551947262398	Q20220720101510 
269	270	98.854820002682501	Q20220720101510 
270	269	98.854820002682501	Q20220720101510 
270	271	0.863731944725575	Q20220720101510 
271	270	0.863731944725575	Q20220720101510 
271	272	99.718551947387851	Q20220720101510 
272	271	99.718551947387851	Q20220720101510 
272	273	8.857922758636494	Q20220720101510 
273	272	8.857922758636494	Q20220720101510 
273	274	90.860629188791677	Q20220720101510 
274	273	90.860629188791677	Q20220720101510 
274	275	99.718551947314793	Q20220720101510 
275	274	99.718551947314793	Q20220720101510 
275	276	99.718551947314793	Q20220720101510 
276	275	99.718551947314793	Q20220720101510 
276	277	21.687333041801399	Q20220720101510 
277	276	21.687333041801399	Q20220720101510 
277	278	78.031218905572288	Q20220720101510 
278	277	78.031218905572288	Q20220720101510 
278	279	99.718551947496181	Q20220720101510 
279	278	99.718551947496181	Q20220720101510 
279	280	99.718551947496181	Q20220720101510 
280	279	99.718551947496181	Q20220720101510 
280	281	25.768473052088414	Q20220720101510 
281	280	25.768473052088414	Q20220720101510 
281	282	73.950078895295434	Q20220720101510 
282	281	73.950078895295434	Q20220720101510 
282	283	80.526563957854179	Q20220720101510 
283	282	80.526563957854179	Q20220720101510 
283	284	19.191987989342376	Q20220720101510 
284	283	19.191987989342376	Q20220720101510 
284	285	99.718551947331989	Q20220720101510 
285	284	99.718551947331989	Q20220720101510 
285	286	99.718551947382608	Q20220720101510 
286	285	99.718551947382608	Q20220720101510 
286	287	55.648424271975152	Q20220720101510 
287	286	55.648424271975152	Q20220720101510 
287	288	44.070127675295275	Q20220720101510 
288	287	44.070127675295275	Q20220720101510 
288	289	99.718551947309663	Q20220720101510 
289	288	99.718551947309663	Q20220720101510 
289	290	99.718551947309663	Q20220720101510 
290	289	99.718551947309663	Q20220720101510 
290	291	99.718551947304562	Q20220720101510 
291	290	99.718551947304562	Q20220720101510 
291	292	99.718551947309663	Q20220720101510 
292	291	99.718551947309663	Q20220720101510 
292	293	85.322310035154118	Q20220720101510 
293	292	85.322310035154118	Q20220720101510 
293	294	14.396241912056366	Q20220720101510 
294	293	14.396241912056366	Q20220720101510 
294	295	99.718551947477891	Q20220720101510 
295	294	99.718551947477891	Q20220720101510 
295	296	99.718551947137911	Q20220720101510 
296	295	99.718551947137911	Q20220720101510 
296	297	99.718551947438101	Q20220720101510 
297	296	99.718551947438101	Q20220720101510 
297	298	66.810821676781643	Q20220720101510 
298	297	66.810821676781643	Q20220720101510 
298	299	32.907730270731918	Q20220720101510 
299	298	32.907730270731918	Q20220720101510 
299	300	99.718551947176579	Q20220720101510 
300	299	99.718551947176579	Q20220720101510 
300	301	99.718551947176579	Q20220720101510 
301	300	99.718551947176579	Q20220720101510 
301	302	88.210281680118143	Q20220720101510 
302	301	88.210281680118143	Q20220720101510 
302	303	11.508270267042295	Q20220720101510 
303	302	11.508270267042295	Q20220720101510 
303	304	99.718551947190079	Q20220720101510 
304	303	99.718551947190079	Q20220720101510 
304	305	99.718551947157636	Q20220720101510 
305	304	99.718551947157636	Q20220720101510 
305	306	89.286834030755884	Q20220720101510 
306	305	89.286834030755884	Q20220720101510 
306	307	10.431717916562199	Q20220720101510 
307	306	10.431717916562199	Q20220720101510 
307	308	99.718551947325565	Q20220720101510 
308	307	99.718551947325565	Q20220720101510 
308	309	99.718551947325565	Q20220720101510 
309	308	99.718551947325565	Q20220720101510 
309	310	99.718551947325565	Q20220720101510 
310	309	99.718551947325565	Q20220720101510 
310	311	99.718551947325565	Q20220720101510 
311	310	99.718551947325565	Q20220720101510 
311	312	99.718551947325565	Q20220720101510 
312	311	99.718551947325565	Q20220720101510 
312	313	21.935559915269256	Q20220720101510 
313	312	21.935559915269256	Q20220720101510 
313	314	77.782992032088501	Q20220720101510 
314	313	77.782992032088501	Q20220720101510 
314	315	99.718551947347379	Q20220720101510 
315	314	99.718551947347379	Q20220720101510 
315	316	99.718551947347379	Q20220720101510 
316	315	99.718551947347379	Q20220720101510 
316	317	99.718551947347379	Q20220720101510 
317	316	99.718551947347379	Q20220720101510 
317	318	99.718551947347379	Q20220720101510 
318	317	99.718551947347379	Q20220720101510 
318	319	99.718551947383830	Q20220720101510 
319	318	99.718551947383830	Q20220720101510 
319	320	99.718551947383830	Q20220720101510 
320	319	99.718551947383830	Q20220720101510 
320	321	99.718551947383830	Q20220720101510 
321	320	99.718551947383830	Q20220720101510 
321	322	99.718551947420266	Q20220720101510 
322	321	99.718551947420266	Q20220720101510 
322	323	28.757371386936740	Q20220720101510 
323	322	28.757371386936740	Q20220720101510 
323	324	99.718551947323064	Q20220720101510 
324	323	99.718551947323064	Q20220720101510 
324	325	99.718551947323064	Q20220720101510 
325	324	99.718551947323064	Q20220720101510 
325	326	99.718551947323064	Q20220720101510 
326	325	99.718551947323064	Q20220720101510 
326	327	99.718551947323064	Q20220720101510 
327	326	99.718551947323064	Q20220720101510 
327	328	99.718551947323064	Q20220720101510 
328	327	99.718551947323064	Q20220720101510 
328	329	99.718551947323064	Q20220720101510 
329	328	99.718551947323064	Q20220720101510 
329	330	85.093333847500887	Q20220720101510 
330	329	85.093333847500887	Q20220720101510 
330	331	14.625218099867022	Q20220720101510 
331	330	14.625218099867022	Q20220720101510 
331	332	99.718551947315149	Q20220720101510 
